0,1,2,3,4,5,6,7,8,9,10,11
0.010867699980735779,0.0,0.06,0.0,0.15,0.0,0.003260259283706546,0.0,0.05,0.0,0.06,0.0
0.0024243537336587906,0.0,0.22,0.0,0.07,0.0,0.005841292440891266,0.0,0.17,0.0,0.07,0.0
0.03235745429992676,0.0,0.22,0.0,0.25,0.0,0.056571464985609055,0.0,0.34,0.0,0.32,0.0
0.007290402427315712,0.0,0.1,0.0,0.06,0.0,0.007506789639592171,0.0,0.09,0.0,0.07,0.0
0.0007581634563393891,0.0,0.05,0.0,0.04,0.0,0.0001655225205468014,0.0,0.02,0.0,0.06,0.0
0.047934889793395996,0.0,0.16,0.0,0.24,0.0,0.011772033758461475,0.0,0.11,0.0,0.1,0.0
0.00010682999709388241,0.0,0.02,0.0,0.0,0.0,0.0006591561832465231,0.0,0.04,0.0,0.01,0.0
0.025789937004446983,0.0,0.18,0.0,0.25,0.0,0.014424053952097893,0.0,0.25,0.0,0.12,0.0
0.587945818901062,1.0,0.59,1.0,0.35,0.0,0.009124408476054668,0.0,0.49,0.0,0.48,0.0
0.9887845516204834,1.0,0.85,1.0,0.63,1.0,0.8624301552772522,1.0,0.75,1.0,0.58,1.0
0.06953802704811096,0.0,0.23,0.0,0.31,0.0,0.0332624614238739,0.0,0.27,0.0,0.18,0.0
0.22235547006130219,0.0,0.24,0.0,0.14,0.0,0.05758962035179138,0.0,0.2,0.0,0.16,0.0
0.0754203051328659,0.0,0.37,0.0,0.31,0.0,0.1455588936805725,0.0,0.42,0.0,0.28,0.0
0.0025565761607140303,0.0,0.04,0.0,0.03,0.0,0.009425625205039978,0.0,0.12,0.0,0.11,0.0
0.002843431429937482,0.0,0.08,0.0,0.11,0.0,0.004139387980103493,0.0,0.39,0.0,0.44,0.0
0.003971092868596315,0.0,0.02,0.0,0.02,0.0,0.008101807907223701,0.0,0.02,0.0,0.04,0.0
0.004804608412086964,0.0,0.21,0.0,0.35,0.0,0.024581067264080048,0.0,0.22,0.0,0.18,0.0
0.21891912817955017,0.0,0.22,0.0,0.05,0.0,0.10040759295225143,0.0,0.27,0.0,0.23,0.0
0.03691167011857033,0.0,0.08,0.0,0.07,0.0,0.062271811068058014,0.0,0.1,0.0,0.06,0.0
0.000781655078753829,0.0,0.0,0.0,0.01,0.0,0.00029055005870759487,0.0,0.0,0.0,0.01,0.0
0.008213111199438572,0.0,0.09,0.0,0.14,0.0,0.015835443511605263,0.0,0.17,0.0,0.1,0.0
0.0010478926124051213,0.0,0.02,0.0,0.02,0.0,0.006390491500496864,0.0,0.07,0.0,0.01,0.0
