0,1,2,3,4,5
0.9995821118354797,0.95,0.99,0.9995678067207336,0.99,0.97
0.9997194409370422,0.97,1.0,0.998904824256897,1.0,1.0
0.9997894167900085,1.0,1.0,0.9998911619186401,0.98,0.99
0.9999619722366333,1.0,0.98,0.9998739957809448,0.99,0.99
0.9998613595962524,1.0,1.0,0.9997187256813049,1.0,1.0
0.9998124241828918,1.0,1.0,0.9999493360519409,1.0,1.0
0.999128520488739,1.0,1.0,0.9971666932106018,0.98,0.99
0.9759005904197693,0.65,0.47,0.813636302947998,0.43,0.49
0.9993352293968201,1.0,1.0,0.9996123909950256,0.98,0.99
0.9973933696746826,0.97,0.99,0.9995384216308594,0.99,1.0
0.9959130883216858,1.0,1.0,0.9981207251548767,0.95,1.0
0.9988960027694702,1.0,1.0,0.999816358089447,0.99,0.99
0.998884379863739,0.95,0.98,0.9988017082214355,0.81,0.83
0.9985105395317078,1.0,0.98,0.9980677962303162,0.9,0.97
0.986254096031189,0.91,1.0,0.9944660067558289,0.91,0.97
0.9927803874015808,0.8,0.91,0.8889185786247253,0.86,0.89
0.9995145797729492,1.0,1.0,0.9999216794967651,1.0,1.0
0.9997602105140686,1.0,1.0,0.9998856782913208,0.99,1.0
0.9997653365135193,1.0,1.0,0.9998161196708679,0.97,0.99
0.9990583062171936,0.97,0.98,0.9950788021087646,0.98,0.96
0.9991010427474976,1.0,1.0,0.9997199177742004,1.0,0.99
0.9391262531280518,0.64,0.7,0.7325668334960938,0.7,0.68
0.013576490804553032,0.14,0.2,0.007195950951427221,0.13,0.21
0.9817422032356262,0.79,0.69,0.995347797870636,0.89,0.94
0.9957860112190247,0.97,0.97,0.9963800311088562,0.94,0.98
0.9997209906578064,0.97,0.99,0.9995645880699158,0.98,0.98
0.8894368410110474,0.56,0.52,0.6731589436531067,0.59,0.47
0.9994296431541443,1.0,0.98,0.998340368270874,0.89,0.82
0.9972937703132629,1.0,1.0,0.9985597729682922,0.9,0.93
0.9994705319404602,0.91,0.88,0.9981312155723572,0.77,0.78
0.9996504783630371,0.99,1.0,0.9983181953430176,0.97,0.99
0.9915146827697754,0.92,0.87,0.9987138509750366,0.96,0.9
