0,1,2,3,4,5,6,7
0.0004934064927510917,0.0,0.0,0.008753548785322154,0.003080521710216999,0.14,0.02,0.021822289462953844
3.173868390149437e-05,0.0,0.0,0.004788801333161401,0.00026052899193018675,0.01,0.0,0.005455389622707998
0.9900467991828918,0.7,0.58,0.7686575572542864,0.9890226125717163,0.88,0.7,0.8498819060531386
0.009737787768244743,0.15,0.1,0.03122680786790103,0.004634086508303881,0.29,0.26,0.0679937748488693
0.01382929552346468,0.07,0.04,0.010353597309961403,0.003911117557436228,0.09,0.13,0.012197872867954268
0.00018542153702583164,0.01,0.03,0.009922587987810209,0.0005714377039112151,0.07,0.09,0.008073137638634192
0.0023405365645885468,0.04,0.04,0.008612638867090294,0.0005983239971101284,0.05,0.06,0.007993114761111173
0.6904712319374084,0.59,0.46,0.6348407412731565,0.29228973388671875,0.46,0.49,0.18614546008075664
0.01709345541894436,0.09,0.15,0.05763411366240055,0.006814979482442141,0.07,0.13,0.015595365149966494
0.02552938275039196,0.1,0.1,0.22806027701242512,0.00591748021543026,0.25,0.24,0.031028802514638437
0.013749483972787857,0.1,0.21,0.019648461070457514,0.008548703044652939,0.19,0.14,0.03441709213597263
0.0006351355696097016,0.02,0.04,0.017112168730025423,0.005435296334326267,0.04,0.07,0.030260379202772462
0.00010803605982800946,0.06,0.01,0.03220122377100499,0.0005356888868845999,0.05,0.07,0.00884102925191677
0.04235658049583435,0.17,0.12,0.20445007334279466,0.0024730018340051174,0.33,0.31,0.019728419133459133
0.0016056379536166787,0.18,0.11,0.07424120680896516,0.0042076148092746735,0.23,0.21,0.06432103242432628
0.03937629982829094,0.35,0.27,0.1676562542456678,0.06343458592891693,0.45,0.45,0.1650018937323132
0.006286112125962973,0.06,0.1,0.015393160522340013,0.017381511628627777,0.15,0.14,0.1547031312860552
0.003133938880637288,0.12,0.11,0.015084771175462346,0.01825840026140213,0.21,0.08,0.1702044880624481
0.7171353101730347,0.45,0.35,0.4977482811211946,0.42335471510887146,0.36,0.26,0.27538774257375004
0.00014545521116815507,0.0,0.0,0.009008018683891015,0.00030532971140928566,0.01,0.04,0.009644358298239716
0.0001576933282194659,0.0,0.0,0.007741359974525697,0.00036297825863584876,0.04,0.02,0.0109651164584713
0.00246732821688056,0.02,0.02,0.01361862511441476,0.0040403506718575954,0.02,0.04,0.035477998999646924
0.25698918104171753,0.29,0.29,0.15595992864762334,0.02149953320622444,0.25,0.31,0.1555916886528218
0.03006036952137947,0.15,0.2,0.03906432228128301,0.018691854551434517,0.29,0.24,0.057441392326718146
0.0012539445888251066,0.15,0.08,0.1571020574798618,0.00024498143466189504,0.04,0.05,0.011878413432439906
0.0005920130060985684,0.04,0.02,0.02504058576360098,0.00036754467873834074,0.02,0.02,0.010977974797677046
0.06367819756269455,0.24,0.33,0.09442266914552204,0.0017532568890601397,0.1,0.13,0.015124052191477498
0.012250111438333988,0.14,0.07,0.20408126984255864,0.007021151017397642,0.15,0.07,0.015865817796748585
0.00024225894594565034,0.05,0.01,0.004872657455157554,0.0021114100236445665,0.11,0.19,0.0366798673176435
0.007666472811251879,0.08,0.06,0.13917522746719158,0.001622326672077179,0.16,0.17,0.025305353403139313
0.03653094917535782,0.11,0.14,0.009354556906152734,0.001618871814571321,0.27,0.26,0.08507047153086555
