0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.304124087007405,0.0561107302977858,0.0,0.5,0.25,0.2142857142857142,0.375,0.25,0.3529411764705882,0.0311418685121107,0.0565167243367935,0.3321799307958477,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.1333333333333333,0.1700397519327489,0.0,0.0,0.0,0.0517429193899782,0.0,0.1838235294117647,0.0,0.0,0.0,0.0,0.0,0.0
0.1295446242170103,0.0,0.0,0.2962962962962963,0.2962962962962963,0.2116402116402116,0.4444444444444444,0.1975308641975308,0.183673469387755,0.0114795918367346,0.0208333333333333,0.183673469387755,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.2724795231093471,0.0375570928387104,0.0,0.0186165000979815,0.0,0.0,0.2941176470588235,0.0793650793650793,0.1375661375661375,0.0,0.0,0.0
0.3699041838158908,0.0,0.0637341028893634,0.1616161616161616,0.2424242424242424,0.5194805194805194,0.1818181818181818,0.6868686868686869,0.1764705882352941,0.0155709342560553,0.0070645905420991,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.1983469927715686,0.0173845898336816,0.0677361853832442,0.0627186901696705,0.0,0.0,0.1100975149418056,0.0267379679144385,0.0231729055258467,0.0155971479500891,0.0,0.0
0.1148403780835263,0.0635639637624323,0.0,0.2962962962962963,0.2962962962962963,0.2116402116402116,0.4444444444444444,0.1975308641975308,0.183673469387755,0.0114795918367346,0.0208333333333333,0.183673469387755,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0559829117603844,0.1990171878033126,0.0296124842706639,0.0,0.0186165000979815,0.0,0.0132275132275132,0.261437908496732,0.119047619047619,0.1375661375661375,0.0,0.0983796296296296,0.1785714285714285
0.1097967135942884,0.0,0.0378357171792104,0.3232323232323232,0.0,0.2424242424242424,0.4242424242424242,0.0808080808080808,0.1660899653979238,0.0077854671280276,0.0211937716262975,0.1660899653979238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0477383119455343,0.2969888938690584,0.0631081372808916,0.0,0.0,0.0993124522536287,0.0,0.0,0.160427807486631,0.0463458110516934,0.0,0.0,0.0
0.2587061130162303,0.0,0.0,0.1666666666666666,0.125,0.3928571428571428,0.34375,0.3333333333333333,0.1707988980716253,0.0082644628099173,0.0224977043158861,0.1707988980716253,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.2491186809245531,0.0334180532118231,0.0,0.0,0.0,0.0,0.1871657754010695,0.0,0.0246212121212121,0.0,0.0,0.0
0.0,0.0,0.0,0.1333333333333333,0.0,0.4571428571428571,0.2,0.2666666666666666,0.1496598639455782,0.0204081632653061,0.037037037037037,0.1496598639455782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667597058801033,0.0209034925171461,0.0,0.0670194003527337,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0
0.1133507792812697,0.0,0.0,0.2962962962962963,0.4444444444444444,0.5079365079365079,0.2777777777777778,0.074074074074074,0.2493074792243767,0.0249307479224376,0.0452446906740535,0.2326869806094182,0.0,0.0,0.0,0.0,0.0,0.0,0.4705882352941176,0.0,0.0,0.0840904734910332,0.0747346334309331,0.0144909557378611,0.0,0.0,0.0,0.0584795321637426,0.0,0.087719298245614,0.0760233918128654,0.0,0.0,0.0
0.0,0.0,0.0,0.2133333333333333,0.32,0.4571428571428571,0.28,0.1599999999999999,0.1952662721893491,0.0133136094674556,0.060404339250493,0.2130177514792899,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0566866887918949,0.2518988615117859,0.0517526556945899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2172972568726187,0.0,0.0,0.3555555555555555,0.1777777777777777,0.2793650793650793,0.4666666666666667,0.1481481481481481,0.1275992438563327,0.0042533081285444,0.0077189666036546,0.1219281663516068,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0350535753802079,0.2180747947309324,0.0334969192571069,0.0,0.0067990696010019,0.0645962732919254,0.0241545893719806,0.1432225063938619,0.0144927536231884,0.0125603864734299,0.0,0.0,0.0
0.0,0.0,0.0518758466224542,0.1403508771929824,0.0,0.3609022556390977,0.1578947368421052,0.4210526315789473,0.3,0.0225,0.0408333333333333,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1615207180332156,0.0443606643092037,0.0,0.0,0.1172932330827067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0994755576479457,0.0,0.0,0.3333333333333333,0.25,0.2857142857142857,0.4375,0.0833333333333333,0.3114186851211072,0.1868512110726644,0.0282583621683967,0.3114186851211072,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.27255420461784,0.0612166621728877,0.0,0.0,0.0,0.0,0.0,0.2205882352941176,0.1911764705882352,0.0,0.0,0.0
0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.5,0.0,0.4462809917355372,0.0,0.2024793388429751,0.4462809917355372,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3929078295866934,0.1826815199283779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
